Column1,Column12
 チョウやセミで絶滅って本当にどうにかならないのですか…もう何だったら護れるのですか…なに?ネコ?,1
まあ 羨ましいっていうのはよく思う,1
これからは一塁手にも ,1
 と言ったが、ホントっすね〜,0
#土ドラ17才の帝国 #4 ジャーナリスト松本まりかちゃんも良 声色が一生天才 善意ちゃん   そもそも市民の了承得てない上でウーア始めたんだっけ？知らんけど 完くん非の打ち所無さすぎる Low-Guyの皆さん演技上手__,1
根性だけの非効率なトレーニングは無駄なので、息切れついでに少し休んでたらキレられたのであった。楽しくないしな。楽しくないことは続けられないな。#### です。面前DVに鍛えられました。,1
 豊やねぇ,0
スタくんお仕事コラボといいマジで ,1
大阪のコロナ死累計5100人突破やな####おめでとうでええか？##最も、昨日のうちに5100人突破してたのかもな####どーや松井一郎## ？,1
リメイクの英語版ではレノに「プリンセス」って呼ばれてたし、やっぱり 〜,1
「出産育児一時金　来年度から」####来年度、、来年度。。。##そうですよね〜そんな 〜,1
訴えられるリスクを背負って ,1
力”ンスリ なジャンリコです,0
"嫌なら見るなよ俺も見てねえよ"" 作品は",1
Co-Donguri 雫 EG、既に予約いっぱいらしい。今まで誰もCo-Donguriに目もくれなかったのに ！,1
これも ですかね…,1
今日も日本は です,0
「人間じゃないから人権がない」を「実にロジカル」って評する紺野さん ,1
エペモバ…プレイヤーと撃ち合う確率が高くなってきた気がする__##ステ差がないゲーム ,1
黒と白ばかりでイラストや写真は控えめそれがクールハローなんでしょ？今回も実にクールなコースターだこと。 ,1
罵詈を感知した瞬間に爆発するタイプの 。,1
電子スロットルという し、そもそもアクセスワイヤーなんかついてませんもんね,1
ろくに性教育もできない親のせいでこの子はこの画像が一生ネットの海を漂い続けると思うと ,1
世界からみた日本て相当特殊な国だよね。####選挙を機に国民から されるようなすばらしい政策をお願いします__,1
AV新法、 ,1
いいよなれいわ新選組はバカなことして とか,1
流石にPS5専売は ##発売までに普及するほど年月かかるのかな？,1
てかイマジナリーライン知らないで演出や監督になれるって、 …,1
重要経済指標は12:00頃の日銀政策金利声明文発表ですが注目する要人発言は2つあります___##21:45パウエルFRB議長発言はもちろん、15:30に今や大多数の日本国民に慕われてるあの黒田東彦日本銀行総裁の記者会見です__## __####週末の今日も充実した一日を__,1
京都のいけずなドライバーに##ハメられると言うことは2時間講習##受けなあかんってことや…####京都に来る前までは違反とは## やったのに笑,1
通勤通学時間帯の福岡は『ルールやマナーなんて知らねーぜ！ヒャッハー！』な自転車が多いのでそろそろ歩行者専用道路の ,1
ヒトラーは優しいおじさん、プーチンはマッチョな愛国者。,1
グッドとまでは言えないけど##おはようさん、今日も今日とて##労働者の皆さん頑張りましょうw##休日の皆さんは良い休日をw,1
本当にちむどんどんは感動的な場面の詰め合わせですね###ちむどんどん反省会,1
テストの日の朝に教室でゲームしてる輩、余裕こけるぐらい勉強してきたんだろうな…羨ましい,1
リンちゃんはひとつ上のシオにも敬語ぽいのに、かくちゃんは出会ったばかりにも関わらず「トレーニング付き合え」ってクソ態度デカいの笑う,1
岸田さんの独断で出産一時金を増額などという発言に期待や関心、そういうことじゃ無い等と様々な意見を拝見しますが、選挙に向けたプロパガンダだから皆安心して下さい！！！！自民党に投票する限り日本は何も変わらないから！！！！！,1
今日のストーカーはいつもの意味わからねぇただ捏ねられたのもアレだけれど、少し前に私の持っている物をものすごい貶すねぇと思っていたら、同じ物買っているのが怖かったです。##今日も元気で平和だね,1
練習には来ないのに飲み会にだけは来るやつ好き,1
田中さんが熟睡してたからそらさんとよしのさんでゴリラシナリオやってきたよ！詫び土下座あく＾##あ〜めっちゃ楽しかった,1
返信がないのはお風呂なのか、自分のツイート自体を見直してるのか白目,1
返事してくれるところがあれば全くこちらを見ようとしないってのもあって、就職先考えるのにすごく参考なったわ,1
軍事系の動画を見ていると、素人であろう人たちが、あれがダメだこれがダメだ言っていて微笑ましい,1
ポケモン、お前…元々ロッテリアやったんか…お前も浮気しとるやないかい。,1
色々あって気分下がってたけどスマホ太郎のは？シーン集が別の意味で面白すぎて元気出た,1
毎回お決まりフィガロの怪我の瞬間治り♡##でも何とかALL999は作れた〜__##最近特性｢高貴｣に嫌われすぎて全然付与してくれない__##紫フィガロが作りたいのに____,1
岸田内閣自体、自民党の派閥関係で成立したような内閣だからなあ...####コロナ禍、ウクライナ侵攻____、来るかもしれないサル痘。####有能とは言えないから辛口にならざるを得ないが、火中の栗を拾う役目ありがとうさんと言っておく,1
